air_carrier_id_pk,airport_code,name,city,country
1589,EKA,Murray Field,Eureka,United States
1590,EKI,Elkhart Municipal,Elkhart,United States
1591,EKN,Elkins-Randolph County-Jennings Randolph Field,Elkins,United States
1592,EKO,Elko Regional,Elko,United States
1593,EKX,Addington Field,Elizabethtown,United States
1594,EKY,Bessemer Airport,Bessemer,United States
1595,ELA,Eagle Lake Airport,Eagle Lake,United States
1596,ELB,El Banco Airport,El Banco,Colombia
1597,ELC,Elcho Island Airport,Elcho Island,Australia
1598,ELD,South Arkansas Regional at Goodwin Field,El Dorado,United States
1599,ELF,El Fasher Airport,El Fasher,Sudan
1600,ELG,El Golea Airport,El Golea,Algeria
1601,ELH,North Eleuthera Airport,North Eleuthera,The Bahamas
1602,ELI,Elim Airport,Elim,United States
1603,ELJ,El Recreo Airport,El Recreo,Colombia
1604,ELM,Elmira/Corning Regional,Elmira/Corning,United States
1605,ELN,Bowers Field,Ellensburg,United States
1606,ELP,El Paso International,El Paso,United States
1607,ELQ,Prince Naif Bin Abdulaziz,Gassim,Saudi Arabia
1608,ELS,East London Airport,East London,South Africa
1609,ELT,El Tor Airport,El Tor,Egypt
1610,ELV,Elfin Cove Seaplane Base,Elfin Cove,United States
1611,ELW,Ellamar Seaplane Base,Ellamar,United States
1612,ELY,Ely Airport/Yelland Field,Ely,United States
1613,EMA,East Midlands,Derby,United Kingdom
1614,EMD,Emerald Airport,Emerald,Australia
1615,EMK,Emmonak Airport,Emmonak,United States
1616,EML,Emmen Airport,Emmen,Switzerland
1617,EMM,Kemmerer Municipal,Kemmerer,United States
1618,EMN,Nema Airport,Nema,Mauritania
1619,EMP,Emporia Municipal,Emporia,United States
1620,EMT,San Gabriel Valley,El Monte,United States
1621,ENA,Kenai Municipal,Kenai,United States
1622,ENC,Nancy Essey,Nancy,France
1623,END,Vance AFB,Enid,United States
1624,ENL,Centralia Municipal,Centralia,United States
1625,ENN,Nenana Municipal,Nenana,United States
1626,ENQ,Coronel Enrique Soto Cano AB,Comayagua,Honduras
1627,ENS,Twente,Enschede,Netherlands
1628,ENU,Akanu Ibiam International,Enugu,Nigeria
1629,ENV,Wendover Airport,Wendover,United States
1630,ENW,Kenosha Regional,Kenosha,United States
1631,EOH,Olaya Herrera,Medellin,Colombia
1632,EOK,Keokuk Municipal,Keokuk,United States
1633,EPA,El Palomar Airport,El Palomar,Argentina
1634,EPH,Ephrata Municipal,Ephrata/Moses Lake,United States
1635,EPL,Epinal Mirecourt,Epinal,France
1636,EPN,Epena Airport,Epena,Congo (Brazaville)
1637,EPR,Esperance Airport,Esperance,Australia
1638,EQS,Esquel Airport,Esquel,Argentina
1639,ERA,Erigavo Airport,Erigavo,Somalia
1640,ERC,Erzincan Airport,Erzincan,Turkey
1641,ERD,Berdyansk Airport,Berdyansk,Ukraine
1642,ERF,Erfurt Weimar,Erfurt,Germany
1643,ERI,Erie International/Tom Ridge Field,Erie,United States
1644,ERM,Erechim Airport,Erechim,Brazil
1645,ERN,Eirunepe Airport,Eirunepe,Brazil
1646,ERS,Eros,Windhoek,Namibia
1647,ERT,Erdenet Airport,Erdenet,Mongolia
1648,ERV,Kerrville Municipal/Louis Schreiner Field,Kerrville,United States
1649,ERZ,Erzurum Airport,Erzurum,Turkey
1650,ES1,Getafe,Madrid,Spain
1651,ESA,Esa'ala Airport,Esa'ala,Papua New Guinea
1652,ESB,Esenboga,Ankara,Turkey
1653,ESC,Delta County,Escanaba,United States
1654,ESD,Orcas Island,Eastsound,United States
1655,ESE,General Alberto L Salinas Carranza,Ensenada,Mexico
1656,ESF,Esler Regional,Alexandria,United States
1657,ESM,Coronel Carlos Concha Torres,Esmeraldas,Ecuador
1658,ESN,Easton/Newnam Field,Easton,United States
1659,ESP,Stroudsburg Pocono,Stroudsburg,United States
1660,ESR,Ricardo Garcia Posada,El Salvador,Chile
1661,ESS,Essen Muelheim,Essen,Germany
1662,EST,Estherville Municipal,Estherville,United States
1663,ETH,Eilat Airport,Eilat,Israel
1664,ETN,Eastland Municipal,Eastland,United States
1665,ETS,Enterprise Municipal,Enterprise,United States
1666,ETZ,Metz Nancy Lorraine,Metz/Nancy,France
1667,EUA,Eua Airport,Eua,Tonga
1668,EUE,Eureka Airport,Eureka,United States
1669,EUF,Weedon Field,Eufaula,United States
1670,EUG,Mahlon Sweet Field,Eugene,United States
1671,EUN,Hassan I International,Laayoune,Morocco
1672,EUX,F.D. Roosevelt,St. Eustatius,Bonaire
1673,EVC,Eva Creek Airport,Eva Creek,United States
1674,EVE,Evenes Airport,Evenes,Norway
1675,EVG,Sveg Airport,Sveg,Sweden
1676,EVM,Eveleth Virginia Municipal,Eveleth,United States
1677,EVN,Zvartnots,Yerevan,Armenia
1678,EVV,Evansville Regional,Evansville,United States
1679,EVW,Evanston-Uinta County Burns Field,Evanston,United States
1680,EVX,Evreux Fauville,Evreux,France
1681,EWB,New Bedford Regional,New Bedford/Fall River,United States
1682,EWK,Newton City County,Newton,United States
1683,EWN,Coastal Carolina Regional,New Bern/Morehead/Beaufort,United States
1684,EWR,Newark Liberty International,Newark,United States
1685,EXI,Excursion Inlet Seaplane Base,Excursion Inlet,United States
1686,EXT,Exeter Airport,Exeter,United Kingdom
1687,EXU,George Town Airport,George Town,The Bahamas
1688,EYL,Yelimane Airport,Yelimane,Mali
1689,EYP,El Yopal Airport,El Yopal,Colombia
1690,EYW,Key West International,Key West,United States
1691,EZE,Ministro Pistarini,Ezeiza,Argentina
1692,EZS,Elazig Airport,Elazig,Turkey
1693,F70,French Valley,Murrieta/Temecula,United States
1694,FAB,Farnborough Airport,Farnborough,United Kingdom
1695,FAE,Vagar,Sorvagur,Denmark
1696,FAI,Fairbanks International,Fairbanks,United States
1697,FAJ,Diego Jimenez Torres,Fajardo,United States
1698,FAK,False Island Airport,False Island,United States
1699,FAL,Falcon State Park,Roma,United States
1700,FAM,Farmington Regional,Farmington,United States
1701,FAN,Lista,Farsund,Norway
1702,FAO,Faro Airport,Faro,Portugal
1703,FAQ,Fitiuta,Fitiuta Village,United States
1704,FAR,Hector International,Fargo,United States
1705,FAT,Fresno Yosemite International,Fresno,United States
1706,FAU,Fairmount Island Airport,Fairmount Island,United States
1707,FAV,Fakarava Airport,Fakarava,French Polynesia
1708,FAY,Fayetteville Regional/Grannis Field,Fayetteville,United States
1709,FBG,Simmons AAF,Fort Bragg,United States
1710,FBK,Ladd AAF,Fairbanks,United States
1711,FBM,Lubumbashi International,Lubumbashi,Congo (Kinshasa)
1712,FBR,Fort Bridger Airport,Fort Bridger,United States
1713,FBS,Friday Harbor Seaplane Base,Friday Harbor,United States
1714,FBU,Fornebu,Oslo,Norway
1715,FCA,Glacier Park International,Kalispell,United States
1716,FCH,Fresno Chandler Executive,Fresno,United States
1717,FCM,Flying Cloud,Minneapolis,United States
1718,FCN,Nordholz Airport,Nordholz,Germany
1719,FCO,Fiumicino,Rome,Italy
1720,FCS,Butts AAF,Colorado Springs,United States
1721,FDE,Forde Airport,Forde,Norway
1722,FDF,Martinique Aime Cesaire,Fort de France,Martinique
1723,FDH,Friedrichshafen Airport,Friedrichshafen,Germany
1724,FDK,Frederick Municipal,Frederick,United States
1725,FDR,Frederick Regional,Frederick,United States
1726,FDU,Bandundu Airport,Bandundu,Congo (Kinshasa)
1727,FDY,Findlay Airport,Findlay,United States
1728,FEG,Fergana Airport,Fergana,Uzbekistan
1729,FEN,Fernando de Noronha Airport,Fernando de Noronha,Brazil
1730,FEP,Albertus,Freeport,United States
1731,FET,Fremont Municipal,Fremont,United States
1732,FEW,Francis E. Warren AFB Heliport,Cheyenne,United States
1733,FEZ,Saiss International,Fez,Morocco
1734,FFD,RAF Fairford,Fairford,United Kingdom
1735,FFL,Fairfield Municipal,Fairfield,United States
1736,FFM,Fergus Falls Municipal-Einar Mickelson Field,Fergus Falls,United States
1737,FFO,Wright-Patterson AFB,Dayton,United States
1738,FFT,Capital City,Frankfort,United States
1739,FGD,Fderik Airport,Fderik,Mauritania
1740,FGI,Fagali I,Apia,Samoa
1741,FHB,Fernandina Beach Municipal,Fernandina Beach,United States
1742,FHU,Sierra Vista Municipal-Libby AAF,Fort Huachuca,United States
1743,FIC,Fire Cove Airport,Fire Cove,United States
1744,FID,Elizabeth Field,Fishers Island,United States
1745,FIH,N'Djili International,Kinshasa,Congo (Kinshasa)
1746,FIL,Fillmore Municipal,Fillmore,United States
1747,FIN,Finschhafen Airport,Finschhafen,Papua New Guinea
1748,FIZ,Fitzroy Crossing Airport,Fitzroy Crossing,Australia
1749,FJR,Fujairah International,Al-Fujairah,United Arab Emirates
1750,FKB,Karlsruhe/Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany
1751,FKI,Bangoka International,Kisangani,Congo (Kinshasa)
1752,FKJ,Fukui Airport,Fukui,Japan
1753,FKL,Venango Regional,Franklin/Oil City,United States
1754,FKS,Fukushima Airport,Fukushima,Japan
1755,FL1,Zephyrhills Municipal,Zephyrhills,United States
1756,FL2,Valkaria Airport,Valkaria,United States
1757,FL3,Vosikas,Chipley,United States
1758,FL4,Flagler Executive,Bunnell,United States
1759,FL5,Williston Municipal,Williston,United States
1760,FL6,Airglades,Clewiston,United States
1761,FL7,Coral Creek,Placida,United States
1762,FL8,Deland Municipal Sidney H Taylor Field,Deland,United States
1763,FLA,Gustavo Artunduaga Paredes,Florencia,Colombia
1764,FLB,Floriano Airport,Floriano,Brazil
1765,FLD,Fond Du Lac County,Fond Du Lac,United States
1766,FLF,Flensburg Schaeferhaus,Flensburg,Germany
1767,FLG,Flagstaff Pulliam,Flagstaff,United States
1768,FLJ,Falls Bay Airport,Falls Bay,United States
1769,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,United States
1770,FLN,Hercilio Luz International,Florianopolis,Brazil
1771,FLO,Florence Regional,Florence,United States
1772,FLR,Firenze,Florence,Italy
1773,FLS,Flinders Island Airport,Flinders Island,Australia
1774,FLT,Flat Airport,Flat,United States
1775,FLU,Flushing,New York,United States
1776,FLV,Sherman AAF,Leavenworth,United States
1777,FLW,Flores,Santa Cruz das Flores,Portugal
1778,FLX,Fallon Municipal,Fallon,United States
1779,FMA,Formosa Airport,Formosa,Argentina
1780,FMC,Five Mile Camp Airport,Five Mile Camp,United States
1781,FME,Tipton,Fort Meade,United States
1782,FMH,Cape Cod CGAS,Falmouth,United States
1783,FMI,Kalemie Airport,Kalemie,Congo (Kinshasa)
1784,FMM,Memmingen Airport,Memmingen,Germany
1785,FMN,Four Corners Regional,Farmington,United States
1786,FMO,Muenster Osnabrueck,Greven,Germany
1787,FMS,Fort Madison Municipal,Fort Madison,United States
1788,FMY,Page Field,Fort Myers,United States
1789,FNA,Freetown Lungi,Freetown,Sierra Leone
1790,FNC,Madeira,Funchal,Portugal
1791,FNI,Nimes Garons,Nimes,France
1792,FNJ,Pyongyang International,Pyongyang,North Korea
1793,FNL,Northern Colorado Regional,Fort Collins/Loveland,United States
1794,FNR,Funter Bay,Funter Bay Alaska,United States
1795,FNT,Bishop International,Flint,United States
1796,FOA,Marshall Field,Fortuna Ledge,United States
1797,FOB,Fort Bragg Airport,Fort Bragg,United States
1798,FOC,Changle,Fuzhou,China
1799,FOD,Fort Dodge Regional,Fort Dodge,United States
1800,FOE,Topeka Regional,Topeka,United States
1801,FOG,Foggia Airport,Foggia,Italy
1802,FOK,Francis S. Gabreski,Westhampton,United States
1803,FON,Arenal,San Carlos,Costa Rica
1804,FOR,Pinto Martins International,Fortaleza,Brazil
1805,FPO,Grand Bahama International,Freeport,The Bahamas
1806,FPR,Treasure Coast International,Fort Pierce,United States
1807,FPY,Perry-Foley,Perry,United States
1808,FQA,Patching Lake Airport,Patching Lake,United States
1809,FQB,San Nicolas Island NOLF,Ventura,United States
1810,FQC,Lilly Lake,Kodiak,United States
1811,FQD,Trident Volcano,Katmai National Park,United States
1812,FQE,Annex Creek Airport,Annex Creek,United States
1813,FQF,Davidson Creek Airport,Davidson Creek,United States
1814,FQG,Snettisham Airport,Snettisham,United States
1815,FQH,Fire Island Airport,Fire Island,United States
1816,FQI,Georgetown Scott County Regional,Scott,United States
1817,FQJ,Greens Creek Airport,Greens Creek,United States
1818,FQK,Gull Cove Airport,Gull Cove,United States
1819,FQL,Flora Municipal,Flora,United States
1820,FQN,Karta Lake Airport,Karta Lake,United States
1821,FQO,Manzanita Lake Airport,Manzanita Lake,United States
1822,FQP,Shrimp Bay Airport,Shrimp Bay,United States
1823,FQQ,Dry Bay Airport,Dry Bay,United States
1824,FQR,Josephine Lake Airport,Josephine Lake,United States
1825,FQU,Libby Airport,Libby,United States
1826,FQV,Volcano Bay Airport,Volcano Bay,United States
1827,FQW,Fort Glenn Airport,Fort Glenn,United States
1828,FQX,Babe Islands Airport,Babe Islands,United States
1829,FQY,Kahli Cove Airport,Kahli Cove,United States
1830,FRA,Frankfurt Main,Frankfurt,Germany
1831,FRC,Tenente Lund Pressoto,Franca,Brazil
1832,FRD,Friday Harbor Airport,Friday Harbor,United States
1833,FRF,Rhein Main AFB,Frankfurt,Germany
1834,FRG,Republic,East Farmingdale,United States
1835,FRL,Forli Airport,Forli,Italy
1836,FRM,Fairmont Municipal,Fairmont,United States
1837,FRO,Floro Airport,Floro,Norway
1838,FRP,Fresh Water Bay Airport,Fresh Water Bay,United States
1839,FRR,Front Royal-Warren County,Front Royal,United States
1840,FRS,Flores Airport,Flores,Guatemala
1841,FRU,Manas,Bishkek,Kyrgyzstan
1842,FRW,Francistown Airport,Francistown,Botswana
1843,FRY,Eastern Slopes Regional,Fryeburg,United States
1844,FSC,Figari Sud Corse,Figari,France
1845,FSD,Joe Foss Field,Sioux Falls,United States
1846,FSI,Henry Post AAF,Fort Sill,United States
1847,FSK,Fort Scott Municipal,Fort Scott,United States
1848,FSM,Fort Smith Regional,Fort Smith,United States
1849,FSP,Saint Pierre,St. Pierre,Saint Pierre and Miquelon
1850,FSS,RAF Kinloss,Forres,United Kingdom
1851,FST,Fort Stockton Pecos County,Ft. Stockton,United States
1852,FSZ,Shizuoka Airport,Shizuoka,Japan
1853,FTC,Fort Collins Airpark,Fort Collins,United States
1854,FTE,El Calafate Airport,El Calafate,Argentina
1855,FTG,Front Range,Denver,United States
1856,FTK,Godman AAF,Fort Knox,United States
1857,FTL,Fortuna Ledge Airport,Fortuna Ledge,United States
1858,FTU,Marillac,Fort Dauphin,Madagascar
1859,FTV,Masvingo Airport,Masvingo,Zimbabwe
1860,FTW,Fort Worth Meacham International,Dallas/Fort Worth,United States
1861,FTY,Fulton County Airport-Brown Field,Atlanta,United States
1862,FUE,Fuerteventura Airport,Fuerteventura,Spain
1863,FUJ,Fukue Airport,Fukue,Japan
1864,FUK,Fukuoka Airport,Fukuoka,Japan
1865,FUL,Fullerton Municipal,Fullerton,United States
1866,FUN,Funafuti International,Funafuti,Tuvalu
1867,FUT,Futuna Pointe Vele,Futuna Island,Wallis and Futuna
1868,FVA,Osprey Lodge Airport,Osprey Lodge,United States
1869,FVB,Baledogle Airport,Baledogle,Somalia
1870,FVC,Baikonour Airport,Baikonour,Kazakhstan
1871,FVD,Sonora Municipal,Sonora,United States
1872,FVE,Fallbrook Community Airpark,Fallbrook,United States
1873,FVF,Hagadera,Dadaab,Kenya
1874,FVG,Wickenburg Municipal,Wickenburg,United States
1875,FVH,Othello Municipal,Othello,United States
1876,FVI,Byerley,Lake Providence,United States
1877,FVJ,Amberley Airport,Amberley,Australia
1878,FVL,Colusa Airport,Colusa,United States
1879,FVN,Big Sky Field,Culbertson,United States
1880,FVO,Aurora State,Aurora,United States
1881,FVP,Gansner Field,Quincy,United States
1882,FVQ,Donlin Creek Mine Airport,Donlin Creek Mine,United States
1883,FVR,Three Forks Airport,Three Forks,United States
1884,FVS,Rexburg-Madison County,Rexburg,United States
1885,FVT,Latacunga Airport,Latacunga,Ecuador
1886,FVU,Las Palmas Airport,Las Palmas,Peru
1887,FVV,Kern Valley,Kernville,United States
1888,FVW,Golden Creek Mine Airport,Golden Creek Mine,United States
1889,FVX,Grace Harbor Airport,Grace Harbor,United States
1890,FVY,Unuk River Airport,Unuk River,United States
1891,FVZ,Inigok,Deadhorse,United States
1892,FWA,Fort Wayne International,Fort Wayne,United States
1893,FWH,Fort Worth NAS JRB/Carswell Field,Fort Worth,United States
1894,FWL,Farewell Airport,Farewell,United States
1895,FWS,Fort Worth Spinks,Fort Worth,United States
1896,FXE,Fort Lauderdale Executive,Fort Lauderdale,United States
1897,FXM,Flaxman AFS,Flaxman Island,United States
1898,FXO,Nova Freixo Airport,Nova Freixo,Mozambique
1899,FXR,Frankfort Municipal,Clinton,United States
1900,FXY,Forest City Municipal,Forest City,United States
1901,FYT,Faya-Largeau Airport,Faya-Largeau,Chad
1902,FYU,Fort Yukon Airport,Fort Yukon,United States
1903,FYV,Drake Field,Fayetteville,United States
1904,FZO,Bristol Filton,Filton,United Kingdom
1905,GA0,Heart of Georgia Regional,Eastman,United States
1906,GA1,Barwick Lafayette,Lafayette,United States
1907,GA2,West Georgia Regional - O V Gray Field,Carrollton,United States
1908,GA3,Newnan Coweta County,Atlanta,United States
1909,GA4,Jackson County,Jefferson,United States
1910,GA5,Thomson McDuffie County,Thomson,United States
1911,GA6,Cherokee County,Canton,United States
1912,GA7,Greene County Regional,Greensboro,United States
1913,GA8,Monroe Walton County,Monroe,United States
1914,GAC,Gracias Airport,Gracias,Honduras
1915,GAD,Northeast Alabama Regional,Gadsden,United States
1916,GAE,Matmata Northeast,Gabes,Tunisia
1917,GAI,Montgomery County Airpark,Gaithersburg,United States
1918,GAJ,Yamagata Airport,Yamagata,Japan
1919,GAL,Edward G. Pitka Sr.,Galena,United States
1920,GAM,Gambell Airport,Gambell,United States
1921,GAN,Gan Island Airport,Gan Island,Maldives
1922,GAO,Los Canos,Guantanamo,Cuba
1923,GAQ,Gao Airport,Gao,Mali
1924,GAR,Garaina Airport,Garaina,Papua New Guinea
1925,GAT,Gap Tallard,Gap,France
1926,GAU,Guwahati International,Guwahati,India
1927,GAW,Gangaw Airport,Gangaw,Burma
1928,GAY,Gaya Airport,Gaya,India
1929,GB1,Wattisham,Suffolk,United Kingdom
1930,GBA,Goose Bay AAF,Goose Bay,United States
1931,GBD,Great Bend Municipal,Great Bend,United States
1932,GBE,Sir Seretse Khama International,Gaborone,Botswana
1933,GBG,Galesburg Municipal,Galesburg,United States
1934,GBH,Galbraith Lake Airport,Galbraith Lake,United States
1935,GBJ,Marie Galante Airport,Marie Galante,Guadeloupe
1936,GBK,Gbangbatok Airport,Gbangbatok,Sierra Leone
1937,GBR,Walter J. Koladza,Great Barrington,United States
1938,GBU,Khashm El Girba Airport,Khashm El Girba,Sudan
1939,GCA,Guacamayas Airport,Guacamayas,Colombia
1940,GCC,Gillette Campbell County,Gillette,United States
1941,GCI,Guernsey Airport,Guernsey,United Kingdom
1942,GCK,Garden City Regional,Garden City,United States
1943,GCM,Owen Roberts International,Grand Cayman,Cayman Islands
1944,GCN,Grand Canyon National Park,Grand Canyon,United States
1945,GCY,Municipal,Greeneville,United States
1946,GDC,Donaldson Field,Greenville,United States
1947,GDE,Gode Airport,Gode,Ethiopia
1948,GDH,Golden Horn Lodge Seaplane Base,Golden Horn Lodge,United States
1949,GDL,Miguel Hidalgo Y Costilla International,Guadalajara,Mexico
1950,GDM,Gardner Municipal,Gardner,United States
1951,GDN,Gdansk Lech Walesa,Gdansk,Poland
1952,GDQ,Gonder Atse Tewodros,Gondar,Ethiopia
1953,GDT,JAGS McCartney International,Grand Turk,Turks and Caicos Islands
1954,GDV,Dawson Community,Glendive,United States
1955,GDW,Gladwin Zettel Memorial,Gladwin,United States
1956,GDX,Magadan Airport,Magadan,Russia
1957,GEA,Noumea Magenta,Noumea,New Caledonia
1958,GED,Delaware Coastal,Georgetown,United States
1959,GEG,Spokane International,Spokane,United States
1960,GEK,Ganes Creek Airport,Ganes Creek,United States
1961,GEL,Santo Angelo Airport,Santo Angelo,Brazil
1962,GEN,Gardermoen,Oslo,Norway
1963,GEO,Cheddi Jagan International,Georgetown,Guyana
1964,GER,Rafael Cabrera,Nueva Gerona,Cuba
1965,GES,General Santos Airport,General Santos,Philippines
1966,GET,Geraldton Airport,Geraldton,Australia
1967,GEV,Gallivare Airport,Gallivare,Sweden
1968,GEY,South Big Horn County,Greybull,United States
1969,GEZ,Shelbyville Municipal,Shelbyville,United States
1970,GFA,Malmstrom AFB Heliport,Great Falls,United States
1971,GFB,Togiak Fish Airport,Togiak Fish,United States
1972,GFF,Griffith Airport,Griffith,Australia
1973,GFK,Grand Forks International,Grand Forks,United States
1974,GFL,Floyd Bennett Memorial,Glens Falls,United States
